No,Easting,Northing,ELEVATION
92478,131917.055,2694836.652,17.291
92479,131917.055,2694831.652,17.256
92480,131917.055,2694826.652,17.279
92481,131917.055,2694821.652,17.342
92482,131917.055,2694816.652,17.284
92483,131917.055,2694811.652,17.313
92484,131917.055,2694806.652,17.351
92485,131917.055,2694801.652,17.296
92486,131917.055,2694796.652,17.303
92487,131917.055,2694791.652,17.291
92488,131917.055,2694786.652,17.231
92489,131917.055,2694781.652,17.224
92490,131917.055,2694776.652,17.46
92491,131917.055,2694771.652,17.403
92492,131917.055,2694766.652,17.357
92493,131917.055,2694761.652,17.357
92494,131917.055,2694756.652,17.41
92495,131922.055,2694976.652,15.71
92496,131922.055,2694971.652,15.834
92497,131922.055,2694966.652,15.812
92498,131922.055,2694961.652,15.78
92499,131922.055,2694956.652,15.856
92500,131922.055,2694951.652,15.932
92501,131922.055,2694946.652,15.999
92502,131922.055,2694941.652,16.194
92503,131922.055,2694936.652,16.248
92504,131922.055,2694931.652,16.2
92505,131922.055,2694926.652,16.203
92506,131922.055,2694921.652,16.043
92507,131922.055,2694916.652,15.872
92508,131922.055,2694911.652,15.985
92509,131922.055,2694906.652,16.133
92510,131922.055,2694901.652,16.079
92511,131922.055,2694896.652,16.173
92512,131922.055,2694891.652,16.463
92513,131922.055,2694886.652,17.025
92514,131922.055,2694881.652,17.168
92515,131922.055,2694876.652,17.102
92516,131922.055,2694871.652,17.223
92517,131922.055,2694866.652,17.509
92518,131922.055,2694861.652,17.214
92519,131922.055,2694856.652,17.06
92520,131922.055,2694851.652,17.066
92521,131922.055,2694846.652,17.034
92522,131922.055,2694841.652,17.208
92523,131922.055,2694836.652,17.19
92524,131922.055,2694831.652,17.231
92525,131922.055,2694826.652,17.176
92526,131922.055,2694821.652,17.24
92527,131922.055,2694816.652,17.187
92528,131922.055,2694811.652,17.242
92529,131922.055,2694806.652,17.247
92530,131922.055,2694801.652,17.319
92531,131922.055,2694796.652,17.207
92532,131922.055,2694791.652,17.221
92533,131922.055,2694786.652,17.198
92534,131922.055,2694781.652,17.206
92535,131922.055,2694776.652,17.525
92536,131922.055,2694771.652,17.439
92537,131922.055,2694766.652,17.346
92538,131922.055,2694761.652,17.397
92539,131927.055,2694986.652,15.911
92540,131927.055,2694981.652,15.566
92541,131927.055,2694976.652,15.673
92542,131927.055,2694971.652,15.787
92543,131927.055,2694966.652,15.814
92544,131927.055,2694961.652,15.858
92545,131927.055,2694956.652,15.859
92546,131927.055,2694951.652,15.976
92547,131927.055,2694946.652,16.021
92548,131927.055,2694941.652,16.126
92549,131927.055,2694936.652,16.135
92550,131927.055,2694931.652,16.401
92551,131927.055,2694926.652,16.192
92552,131927.055,2694921.652,16.118
92553,131927.055,2694916.652,16
92554,131927.055,2694911.652,15.903
92555,131927.055,2694906.652,16.007
92556,131927.055,2694901.652,16.167
92557,131927.055,2694896.652,16.694
92558,131927.055,2694891.652,17.019
92559,131927.055,2694886.652,17.078
92560,131927.055,2694881.652,16.869
92561,131927.055,2694876.652,17.073
92562,131927.055,2694871.652,16.723
92563,131927.055,2694866.652,16.889
92564,131927.055,2694861.652,17.312
92565,131927.055,2694856.652,17.016
92566,131927.055,2694851.652,17.052
92567,131927.055,2694846.652,17.032
92568,131927.055,2694841.652,17.099
92569,131927.055,2694836.652,17.195
92570,131927.055,2694831.652,17.157
92571,131927.055,2694826.652,17.219
92572,131927.055,2694821.652,17.185
92573,131927.055,2694816.652,17.166
92574,131927.055,2694811.652,17.252
92575,131927.055,2694806.652,17.24
92576,131927.055,2694801.652,17.188
92577,131927.055,2694796.652,17.184
92578,131927.055,2694791.652,17.149
92579,131927.055,2694786.652,17.18
92580,131927.055,2694781.652,17.166
92581,131927.055,2694776.652,17.56
92582,131927.055,2694771.652,17.327
92583,131932.055,2694991.652,15.343
92584,131932.055,2694986.652,15.395
92585,131932.055,2694981.652,15.638
92586,131932.055,2694976.652,15.662
92587,131932.055,2694971.652,15.747
92588,131932.055,2694966.652,15.808
92589,131932.055,2694961.652,15.883
92590,131932.055,2694956.652,15.846
92591,131932.055,2694951.652,15.956
92592,131932.055,2694946.652,16.318
92593,131932.055,2694941.652,16.063
92594,131932.055,2694936.652,16.036
92595,131932.055,2694931.652,16.171
92596,131932.055,2694926.652,16.099
92597,131932.055,2694921.652,16.027
92598,131932.055,2694916.652,15.615
92599,131932.055,2694911.652,15.858
92600,131932.055,2694906.652,15.981
92601,131932.055,2694901.652,16.47
92602,131932.055,2694896.652,16.941
92603,131932.055,2694891.652,16.943
92604,131932.055,2694886.652,16.696
92605,131932.055,2694881.652,16.55
92606,131932.055,2694876.652,16.445
92607,131932.055,2694871.652,16.415
92608,131932.055,2694866.652,17.269
92609,131932.055,2694861.652,18.304
92610,131932.055,2694856.652,16.96
92611,131932.055,2694851.652,16.998
92612,131932.055,2694846.652,17.048
92613,131932.055,2694841.652,17.078
92614,131932.055,2694836.652,17.112
92615,131932.055,2694831.652,17.101
92616,131932.055,2694826.652,17.123
92617,131932.055,2694821.652,17.11
92618,131932.055,2694816.652,17.209
92619,131932.055,2694811.652,17.166
92620,131932.055,2694806.652,17.206
92621,131932.055,2694801.652,17.164
92622,131932.055,2694796.652,17.182
92623,131932.055,2694791.652,17.16
92624,131932.055,2694786.652,17.128
92625,131932.055,2694781.652,17.085
92626,131937.055,2695001.652,15.28
92627,131937.055,2694996.652,15.313
92628,131937.055,2694991.652,15.337
92629,131937.055,2694986.652,15.462
92630,131937.055,2694981.652,15.591
92631,131937.055,2694976.652,15.635
92632,131937.055,2694971.652,15.751
92633,131937.055,2694966.652,15.815
92634,131937.055,2694961.652,15.826
92635,131937.055,2694956.652,15.875
92636,131937.055,2694951.652,15.899
92637,131937.055,2694946.652,15.938
92638,131937.055,2694941.652,16.007
92639,131937.055,2694936.652,16.204
92640,131937.055,2694931.652,16.211
92641,131937.055,2694926.652,15.887
92642,131937.055,2694921.652,15.836
92643,131937.055,2694916.652,15.718
92644,131937.055,2694911.652,16.1
92645,131937.055,2694906.652,16.718
92646,131937.055,2694901.652,16.84
92647,131937.055,2694896.652,16.743
92648,131937.055,2694891.652,16.657
92649,131937.055,2694886.652,16.604
92650,131937.055,2694881.652,16.34
92651,131937.055,2694876.652,16.346
92652,131937.055,2694871.652,16.436
92653,131937.055,2694866.652,17.688
92654,131937.055,2694861.652,17.612
92655,131937.055,2694856.652,16.926
92656,131937.055,2694851.652,16.981
92657,131937.055,2694846.652,17.053
92658,131937.055,2694841.652,17.054
92659,131937.055,2694836.652,17.097
92660,131937.055,2694831.652,17.139
92661,131937.055,2694826.652,17.072
92662,131937.055,2694821.652,17.102
92663,131937.055,2694816.652,17.103
92664,131937.055,2694811.652,17.126
92665,131937.055,2694806.652,17.131
92666,131937.055,2694801.652,17.142
92667,131937.055,2694796.652,17.101
92668,131937.055,2694791.652,17.086
92669,131937.055,2694786.652,17.124
92670,131942.055,2695006.652,15.203
92671,131942.055,2695001.652,15.163
92672,131942.055,2694996.652,15.256
92673,131942.055,2694991.652,15.333
92674,131942.055,2694986.652,15.469
92675,131942.055,2694981.652,15.564
92676,131942.055,2694976.652,15.688
92677,131942.055,2694971.652,15.714
92678,131942.055,2694966.652,15.79
92679,131942.055,2694961.652,15.877
92680,131942.055,2694956.652,15.956
92681,131942.055,2694951.652,15.865
92682,131942.055,2694946.652,15.818
92683,131942.055,2694941.652,16.067
92684,131942.055,2694936.652,16.134
92685,131942.055,2694931.652,16.031
92686,131942.055,2694926.652,15.568
92687,131942.055,2694921.652,15.59
92688,131942.055,2694916.652,16.493
92689,131942.055,2694911.652,16.63
92690,131942.055,2694906.652,16.684
92691,131942.055,2694901.652,16.549
92692,131942.055,2694896.652,16.467
92693,131942.055,2694891.652,16.61
92694,131942.055,2694886.652,16.318
92695,131942.055,2694881.652,16.306
92696,131942.055,2694876.652,16.36
92697,131942.055,2694871.652,16.395
92698,131942.055,2694866.652,17.605
92699,131942.055,2694861.652,17.615
92700,131942.055,2694856.652,16.899
92701,131942.055,2694851.652,17.023
92702,131942.055,2694846.652,16.99
92703,131942.055,2694841.652,17.017
92704,131942.055,2694836.652,16.981
92705,131942.055,2694831.652,17.146
92706,131942.055,2694826.652,17.011
92707,131942.055,2694821.652,17.118
92708,131942.055,2694816.652,17.062
92709,131942.055,2694811.652,17.155
92710,131942.055,2694806.652,17.149
92711,131942.055,2694801.652,17.138
92712,131942.055,2694796.652,17.088
92713,131947.055,2695011.652,15.075
92714,131947.055,2695006.652,15.146
92715,131947.055,2695001.652,15.165
92716,131947.055,2694996.652,15.312
92717,131947.055,2694991.652,15.352
92718,131947.055,2694986.652,15.44
92719,131947.055,2694981.652,15.592
92720,131947.055,2694976.652,15.602
92721,131947.055,2694971.652,15.648
92722,131947.055,2694966.652,15.742
92723,131947.055,2694961.652,15.784
92724,131947.055,2694956.652,15.799
92725,131947.055,2694951.652,15.811
92726,131947.055,2694946.652,15.877
92727,131947.055,2694941.652,16.133
92728,131947.055,2694936.652,15.852
92729,131947.055,2694931.652,15.667
92730,131947.055,2694926.652,15.919
92731,131947.055,2694921.652,16.62
92732,131947.055,2694916.652,16.559
92733,131947.055,2694911.652,16.448
92734,131947.055,2694906.652,16.333
92735,131947.055,2694901.652,16.601
92736,131947.055,2694896.652,16.241
92737,131947.055,2694891.652,16.262
92738,131947.055,2694886.652,16.295
92739,131947.055,2694881.652,16.296
92740,131947.055,2694876.652,16.362
92741,131947.055,2694871.652,16.392
92742,131947.055,2694866.652,17.726
92743,131947.055,2694861.652,17.942
92744,131947.055,2694856.652,16.916
92745,131947.055,2694851.652,16.919
92746,131947.055,2694846.652,16.945
92747,131947.055,2694841.652,16.921
92748,131947.055,2694836.652,16.976
92749,131947.055,2694831.652,17.016
92750,131947.055,2694826.652,17.002
92751,131947.055,2694821.652,17.074
92752,131947.055,2694816.652,17.055
92753,131947.055,2694811.652,17.048
92754,131947.055,2694806.652,17.049
92755,131947.055,2694801.652,17.122
92756,131952.055,2695021.652,15.251
92757,131952.055,2695016.652,15.248
92758,131952.055,2695011.652,15.072
92759,131952.055,2695006.652,15.154
92760,131952.055,2695001.652,15.224
92761,131952.055,2694996.652,15.297
92762,131952.055,2694991.652,15.34
92763,131952.055,2694986.652,15.39
92764,131952.055,2694981.652,15.512
92765,131952.055,2694976.652,15.515
92766,131952.055,2694971.652,15.673
92767,131952.055,2694966.652,15.728
92768,131952.055,2694961.652,15.707
92769,131952.055,2694956.652,15.685
92770,131952.055,2694951.652,15.778
92771,131952.055,2694946.652,15.985
92772,131952.055,2694941.652,15.223
92773,131952.055,2694936.652,15.48
92774,131952.055,2694931.652,16.106
92775,131952.055,2694926.652,16.373
92776,131952.055,2694921.652,16.411
92777,131952.055,2694916.652,16.286
92778,131952.055,2694911.652,16.362
92779,131952.055,2694906.652,16.174
92780,131952.055,2694901.652,16.181
92781,131952.055,2694896.652,16.268
92782,131952.055,2694891.652,16.255
92783,131952.055,2694886.652,16.258
92784,131952.055,2694881.652,16.235
92785,131952.055,2694876.652,16.295
92786,131952.055,2694871.652,16.447
92787,131952.055,2694866.652,17.978
92788,131952.055,2694861.652,18.015
92789,131952.055,2694856.652,16.872
92790,131952.055,2694851.652,16.883
92791,131952.055,2694846.652,16.87
92792,131952.055,2694841.652,16.903
92793,131952.055,2694836.652,16.949
92794,131952.055,2694831.652,16.953
92795,131952.055,2694826.652,17.037
92796,131952.055,2694821.652,17.005
92797,131952.055,2694816.652,17.018
92798,131952.055,2694811.652,17.053
92799,131957.055,2695026.652,15.161
92800,131957.055,2695021.652,15.232
92801,131957.055,2695016.652,14.926
92802,131957.055,2695011.652,15.082
92803,131957.055,2695006.652,15.123
92804,131957.055,2695001.652,15.252
92805,131957.055,2694996.652,15.31
92806,131957.055,2694991.652,15.323
92807,131957.055,2694986.652,15.432
92808,131957.055,2694981.652,15.538
92809,131957.055,2694976.652,15.56
92810,131957.055,2694971.652,15.664
92811,131957.055,2694966.652,15.648
92812,131957.055,2694961.652,15.636
92813,131957.055,2694956.652,15.622
92814,131957.055,2694951.652,15.434
92815,131957.055,2694946.652,15.212
92816,131957.055,2694941.652,16.132
92817,131957.055,2694936.652,16.273
92818,131957.055,2694931.652,16.284
92819,131957.055,2694926.652,16.227
92820,131957.055,2694921.652,16.002
92821,131957.055,2694916.652,16.172
92822,131957.055,2694911.652,16.114
92823,131957.055,2694906.652,16.134
92824,131957.055,2694901.652,16.086
92825,131957.055,2694896.652,16.246
92826,131957.055,2694891.652,16.188
92827,131957.055,2694886.652,16.205
92828,131957.055,2694881.652,16.194
92829,131957.055,2694876.652,16.303
92830,131957.055,2694871.652,16.335
92831,131957.055,2694866.652,17.923
92832,131957.055,2694861.652,17.923
92833,131957.055,2694856.652,16.814
92834,131957.055,2694851.652,16.825
92835,131957.055,2694846.652,17.002
92836,131957.055,2694841.652,16.847
92837,131957.055,2694836.652,16.953
92838,131957.055,2694831.652,16.931
92839,131957.055,2694826.652,16.926
92840,131957.055,2694821.652,17.004
92841,131962.055,2695031.652,14.921
92842,131962.055,2695026.652,15.252
92843,131962.055,2695021.652,15.02
92844,131962.055,2695016.652,14.993
92845,131962.055,2695011.652,15.054
92846,131962.055,2695006.652,15.119
92847,131962.055,2695001.652,15.165
92848,131962.055,2694996.652,15.29
92849,131962.055,2694991.652,15.276
92850,131962.055,2694986.652,15.475
92851,131962.055,2694981.652,15.512
92852,131962.055,2694976.652,15.565
92853,131962.055,2694971.652,15.528
92854,131962.055,2694966.652,15.536
92855,131962.055,2694961.652,15.738
92856,131962.055,2694956.652,15.321
92857,131962.055,2694951.652,15.283
92858,131962.055,2694946.652,16.028
92859,131962.055,2694941.652,16.159
92860,131962.055,2694936.652,16.166
92861,131962.055,2694931.652,16.057
92862,131962.055,2694926.652,15.686
92863,131962.055,2694921.652,15.964
92864,131962.055,2694916.652,16.064
92865,131962.055,2694911.652,15.99
92866,131962.055,2694906.652,16.025
92867,131962.055,2694901.652,16.123
92868,131962.055,2694896.652,16.05
92869,131962.055,2694891.652,16.183
92870,131962.055,2694886.652,16.099
92871,131962.055,2694881.652,16.146
92872,131962.055,2694876.652,16.329
92873,131962.055,2694871.652,16.286
92874,131962.055,2694866.652,17.791
92875,131962.055,2694861.652,17.995
92876,131962.055,2694856.652,16.811
92877,131962.055,2694851.652,16.804
92878,131962.055,2694846.652,16.802
92879,131962.055,2694841.652,16.841
92880,131962.055,2694836.652,16.871
92881,131962.055,2694831.652,16.901
92882,131962.055,2694826.652,16.934
92883,131967.055,2695041.652,14.585
92884,131967.055,2695036.652,14.613
92885,131967.055,2695031.652,14.653
92886,131967.055,2695026.652,14.843
92887,131967.055,2695021.652,15.033
92888,131967.055,2695016.652,14.866
92889,131967.055,2695011.652,15.056
92890,131967.055,2695006.652,15.004
92891,131967.055,2695001.652,15.139
92892,131967.055,2694996.652,15.263
92893,131967.055,2694991.652,15.203
92894,131967.055,2694986.652,15.256
92895,131967.055,2694981.652,15.441
92896,131967.055,2694976.652,15.417
92897,131967.055,2694971.652,15.49
92898,131967.055,2694966.652,15.595
92899,131967.055,2694961.652,15.527
92900,131967.055,2694956.652,15.358
92901,131967.055,2694951.652,16.016
92902,131967.055,2694946.652,16.107
92903,131967.055,2694941.652,16.044
92904,131967.055,2694936.652,15.832
92905,131967.055,2694931.652,16.066
92906,131967.055,2694926.652,16.229
92907,131967.055,2694921.652,15.943
92908,131967.055,2694916.652,15.929
92909,131967.055,2694911.652,16.012
92910,131967.055,2694906.652,16.047
92911,131967.055,2694901.652,16.041
92912,131967.055,2694896.652,16.06
92913,131967.055,2694891.652,16.048
92914,131967.055,2694886.652,16.085
92915,131967.055,2694881.652,16.178
92916,131967.055,2694876.652,16.236
92917,131967.055,2694871.652,16.297
92918,131967.055,2694866.652,17.643
92919,131967.055,2694861.652,18.02
92920,131967.055,2694856.652,16.737
92921,131967.055,2694851.652,16.817
